d100,Entry
68,"Abandoned castle, fort, temple, farmhouse, ruins, tower, etc. overgrown with plant and animal life."
69,"Giant Statue, overgrown with plants."
70,"Giant hole in the ground going straight down hundreds of feet, possible cave entrance at bottom."
71,Bioluminescent forest. At night many of the plants glow in the dark.
72,Garden of Flowers - area of the forest covered in colorful flowers.
73,"Area full of giant shells. Giant insect shell, seashells, snail shells, crab shells, etc. overgrown with plants."
74,"A perfectly circular clearing where no trees grow, symbols carved in the the trees surrounding it."
75,"In the distance the sound of a flute instrument can be heard. After pushing through a rather thick layer of brush the clearing offers an interesting sight. A group of woodland animals circle around an ancient tree stump, sitting upon it is a small boy playing a flute. When you approach he stops playing and the animals flee into the brush and he fades into nothing."
76,"An empty lumberjacks camp, in which all the tents are filled with potted plants. A powerful fey Lord was visiting the camp and decided to turn the wood cutters into plants and saplings."
77,"A hot spring in a clearing that attracts nearby wanderers into bathing within. It's actually a pool of bubbling acid with black pudding at the bottom to grab a hold of anyone who tried to bathe in the spring. The spring is mystically enchanted to appear as a calm hot spring instead of bubbling acid littered with bones, with an additional enchantment to charm passersby into taking a dip."
78,A large boulder covered in a lush moss that exudes vitality. Taking a short rest next to the boulder maximizes your hit dice.
79,"A small pond, inhabited by a lone pixie. She offers you a reward if you 'play' with her."
80,"Above you is a network of crisscrossing vines. They are taut. Occasionally a vine ends with a piece of thick draping cloth on it. (Upon investigation they are found to be primative zip-lines) If the party was loud, they are spotted by the locals."
81,"While resting after your battle with the beasts of the forest (insert PC) leans against a weeping tree. It sounds in a yawning creak of wood as the roots unearth themselves. It moves slightly back causing (insert PC name) to tip slightly over. 'Pardon me, small one, your blade was poking me.'"
82,"A geometrically-shaped part of the forest that is a literal desert, including climate and all. that part of the forest functions on its own."
83,"We stumbled upon a long-abandoned pit trap with broken stakes at the bottom! It had partially crumbled, but was still quite dangerous."
84,We found an area where every leaf and blade of grass was blue and glowed in the dark! It was attracting attention (enemies sort of attention) for miles!
85,We came across a clearing filled with huge flytrap plants! One of them tried to eat the wizard's familiar!
86,We stumbled across a giant's farm! It had the biggest carrots any of us had ever seen! (I hope the farmer isn't around.)
87,"We found a portal to the Feywild under the roots of a gigantic tree! There were sprites everywhere, trying to chase us off!"
88,"Shambling into a clearing, you see a wild-eyed stag, permanently locked in combat with the decapitated head of another stag. As though this was not gruesome enough, the head is animated through dark magic and roaring an unholy roar of anguish, driving the living stag mad."
89,A circle of mushrooms which is on a layline or offers another type of benefit to wizards who sit in it.
90,A tar pit in which odd long mushrooms grow.
91,A crashed airship which is stuck in a few trees and has grown in.
92,A floating tree amongst the canopy. No difference from the other trees other than the fact that it is hovering inches from the ground with seemingly no roots - only a stump.
93,A clearing with a deep pond. At the center of the pond is a golden statue. The statue is a magical bathysphere that shrinks the party and delivers them to a shrunken sunken city.
94,"The ground trembles beneath you, trees turn and tilt, and panicked cries of creatures ring through the woods as the ground lifts up on the back of a colossal, ancient tortoise. Centuries of loam and soil slide from the shell and the creatures waking croak rings through the air."
95,A giant sinkhole hidden by illusion magic that covers a forest gnome city within the hole.
96,"A rough stone statue of a cyclops. Unbeknownst to the party, this statue is actually a petrified Cyclops."
97,"Two creatures locked in vines and frozen in time with magic. A powerful Centaur shaman and a greedy looking human. They are frozen in the form of fighting, the Human holds a beautiful looking chest under his arm, most likely the Centaurs riches."
98,"You find a small spring surrounded by old ruins of what seemed to be some kind of church. The water is extremely cold. Once per short rest, when you drink the water, you can choose to end an effect on you, such as charmed or poisoned, or heal 1d6. For every minute you are sitting in the water, you must make a DC 14 Constitution check. On a success, you can end an effect on you and heal 1d6. On a fail, the water is too cold for you and you have to get out. You can’t get the same effects until you finish a short or long rest"
99,A mysterious glowing fountain that has two koi swimming in a constant circle (one black with a white dot one white with a black dot).
100,"A completely pink tree. The tree isn't only pink on the outside, the leaves, and even the inside of the tree, are all shades of pink."

d100,Entry

1,"Orb of Planar Melding: This orb allows the user to overlap planes of existence through a complex ritual. Whether razing cities by combining it with the plane of fire, or using it to open up the world to an army of demons and undead, the scale provides dangerous power. Destroyed by: utilizing the orb to combine opposites such as the Positive and Negative Energy planes, or Feywild and Shadow Planes together, the artifact will implode taking a radius of 200 ft with it."
2,"Ark of Famine: At first glance, this wooden box appears much like a child’s coffin – a long wooden box, completely unadorned, full of sand and designed to be carried by two pallbearers using handles over the shoulders. However, the Ark houses the collective spirits of those killed by hunger and crop blights long ago. Drawing on these spirits, the Ark consumes any and all crop or plant matter in a maddened hunt for nourishment. Destroyed by: Wherever it goes, any plant matter or food within 300 feet is destroyed and cannot be recovered. Prying the Ark open and filling it with water will destroy it."
3,"Heart of Magic: The still beating heart of one of the most powerful sorcerers who ever lived. The magic in their blood still powers the heart. The heart can be used as a spellcasting focus, and when used as such, all spells made with the heart count as two levels above the level of the spellslot used. Flaw- the heart is still unstable, and all physical damage done directly to the heart causes the heart to violently react. When this happens, the heart gives off a violent blast of magical energy, dealing radiant damage equivalent to the original attack in a 20ft radius sphere. If attacked by necrotic damage this ability does not trigger, and the heart takes double damage. Destroyed by: The heart has 100 HP total. If the heart reaches 0 due to physical damage, it violently collapses, dealing 10d10 radiant damage in a 300ft sphere. If the heart reaches 0 due to necrotic damage, the heart slowly begins to shrivel up, until it is about the size of a grape, at which point it collapses into dust."
4,"Eldritch Rod: Created by an unknowable primordial deity, it appears to be composed of dark oak into the shape of a long tendril. While the wielder may use it to have an additional 10 spell slots, any spell cast through it will have a wild effect to it of an evil nature. The woes of the user do not end there however, the rod with also wrap around the wrist of the caster permanently until a way to remove it is found. The longer one is attached, the more evil and chaotic in nature they will become, slowly connecting their mind to that of the incomprehensible deity that created the rod. This link could have it omniscient benefits however if the user seeks to please their new god. Destroyed by: The cursed wielder must cut off the arm that is binded, burning it along with the cursed artifact. If it is simply burned without sacrifice the character will have angered the deity, if it is not purified in flame the mental link will remain."
5,"Gravestone of Decay: By chiseling a name of a person, place, or concept into the stone, it will begin to wither away across the material plane and die. A person will take minutes, whereas a city could take months or years, and entire concepts (freedom, justice, etc.) could take centuries. Destroyed by: The only way to destroy it is for someone to selflessly carve their own name into the stone."
6,"The Key: It looks and feels very much like a normal key, but emits an intense magical aura. The key can open any door in existence. It can even be used, to create and open a door out of thin air that leads to where it’s user desires. It’s more than a mere teleport. It can be used to enter a parallel room in which the user is able to see the world without anyone seeing him. He can’t collide or interact with anything in the “real” world though. Even traveling between universes and realities is possible. The magical power can also be used to cast spells. Destroyed by: Since once you’ve unlocked a normal door, it stays unlocked, the doors that the Key opens stay open until you have left back through the door you have created. Thus, the only way to destroy the Key would be to open the room where you are unable to interact with anything, and then leave the key in that room, and then close the door. This would render the key stuck in a place which no longer exists. Bonus points for going into multiple layers of that room and leaving it deeper."
7,"The Rift Sigil: A sigil of an arcane rune, which, when placed on a surface creates a hole which expands 1d10 feet in all directions each week. The hole is an extradimensional rift which consumes objects and creatures that it encounters: the passage is one way, and creatures and objects that pass through it are destroyed. A creature may willingly enter the hole: a creature that does so survives the trip, as their willpower keeps them from being consumed by the void on the other side. They take 1d10 psychic damage per minute while here. Destroyed by: A runestone exists inside this realm: it is sentient, and has the following statistics. Rift Sigil Rune: AC 18, HP 100, SPD 0 S:10 D:10 C:18 I:22 W:22 C:22 Damage Immunities: Bludgeoning, Slashing, and Piercing damage made by nonmagical weapons, and psychic damage. Actions: At will: Confusion, Slow, Eldritch Blast (3 Blasts) Intelligence is the spellcasting ability for these spells."
8,"Spear of Thirst: This spear is +4 to hit and does 1d12 piercing damage plus 1d12 necrotic damage as it sucks fluids from the victim’s body. On a critical hit, the victim must make a DC 15 CON save or die, drained to a husk. The wielder gets 1d4 temporary HP each time it kills someone with a spear. Destroyed by: Submerge it in the body of a radiant creature like an angel. Or an undead: it can’t drink from the undead."
9,"Heart of Gold: An artifact that if the user holding it kills an unwilling good oriented user, all evil oriented characters in the nearby vicinity have a one in (number) chance of becoming increasingly good natured depending on how much good of a person the sacrifice was (up to DM’s discretion). However, this also works the other way around. Introduction: The protagonist could be either extreme good or extreme evil character killing like-oriented individuals. The PCs then find out about the heart. Destroyed by: The heart loses HP for each willing participant (depending on how much of a good or bad person they were). The heart originally starts with 1HP but increases with every unwilling participant of the ritual by 1 point."
10,"The Orb of Omniscience: Like a crystal ball with telepathy but anybody can use it any number of times per day. Best not to be destroyed, best if the party takes it for their own use. Destroyed by: Can be melted in lava."
11,"Sarcophagus of Rejuvenation: This ancient sarcophagus has incredible regenerative properties. Spending a short rest inside it restores all hitpoints and cures minor diseases. Spending a 8h inside of it can bring a man back from the brink of death, regenerate limbs and halt aging. Spending time inside of it without any injuries starts to drain a person’s humanity and they move closer to chaotic evil alignment. Destroyed by: The sarcophagus power can be disabled by placing a wonderus item of legendary power that’s intent is to cause harm. After that the sarcophagus is able to be destroyed by a magical weapon."
12,"Metallurgist’s Bible: This ancient book conveys upon it’s user the ability to make masterworks of war. Any weapon crafted with this artifact’s knowledge does double the amount of damage dice (1d6 shortsword –> 2d6). To retain this feature, the weapon must be soaked in the blood of an ancient red dragon once a year. Destroyed by: For every point of damage it takes, it immediately heals the same amount, and conjures a spectral weapon that seeks out it’s attacker and does the same amount of damage back. The only way to destroy it is to burn it in the fires of the forge where it’s first weapon was created."
13,"Clockwork Heart: While in the process of creating the Modrons, Primus created a clockwork heart. Since this heart wasn’t useful to making the Modrons he set it aside and forgot about it. In order to attune to this artifact you must hold it pressed to your heart during a short rest. The artifact slowly enters your chest and fuses with your heart. Unattuning kills the person because the artifact can’t be unfused from their heart. While attuned to this artifact you have advantage on death saving throws. Also you can open up a portal that leads to the plane of Mechanus or back to the material plane from Mechanus once per day. Modrons recognize Primus’ creation and will avoid fights with the person attuned the clockwork heart unless they are attacked. Once a creature has attuned to the Clockwork Heart, they begin to gradually lose the ability to feel emotion and instead become more logical. The process is slow, but speeds up significantly whenever an aspect of the heart is used (such as opening a portal to Mechanus or making a death saving throw only because of the advantage provided by the artifact). At the end of the process, the creature will be completely unable to experience any emotion and will become a logic-centered being. Destroyed by: The heart most be brought to a plane of chaos, tainting it. Once the heart is tainted, it can be destroyed as a normal object."
14,"The Ring of Infinite Wisdom: While wearing this ring you can tap into some of it’s infinite wisdom by sucking your thumb. While you are tapping into the ring’s wisdom in this way your current wisdom score increases by 10 up to 30 temporarily, and you even receive premonitions of the future. Destroyed by: The ring can only be destroyed in a 10 minute bath in the tub of the demon prince of foolishness."
15,"The Brain Staff: A long wooden staff with a pink orb on one end. It can efortlessly control the minds of any monster it’s user desires, and is able to control an infinite number of creatures at once. The user can give it simple instructions that the beast will follow until the day it dies, and keep commanding it. Destroyed by: The Staff is also able to control the minds of creatures emotionally bound to people, like pets and familiars. However, the person who the creature was bound with can attempt to break the spell by making the monster recognize him/her (which would take some time and Wisdom checks). When that happens, both the staff and it’s user are overpowered and explode in a 300 feet radius."
16,"The Infinite Locket: This mysterious pendant, when viewed, takes the viewer to a realm of their own memories, where they relive their favorite memories. The pendant slowly drains them of their life until nothing remains. Destroyed by: Must be opened and viewed to work. Because it can’t move, it’s very easy to become lost. If somebody closes the pendant, the spell is broken, but the victim is left with a feeling of longing."
17,"The Mark of Ancestry: This wrapping bonds to the user, allowing them commune with all those who have bore the mark before. They lend the user their wisdom and muscle memory, allowing the user to perform feats beyond that of their skill. Destroyed by: The mark technically steals a portion of the user’s soul when used. Additionally, if the mark becomes unbonded from a user, that user can never bond with the mark again, as their soul has already been collected."
18,"The Machiavellian Mirror: The Machiavellian Mirror allows viewers to cast spells through it or freely scry on any location or being the viewers are knowledgeable of. The mirror itself can also cast various mind control spells on targets visible in the mirror at the user’s behest (DM’s discretion on which and the number of uses per day). The insidiousness is multiplied because the mirror’s control is such that targets may not realize that they were influenced by a spell, especially if they were only instructed to do reasonable things. The mirror can even be used to disadvantage the charisma and wisdom saving throws of targets visible in it if needed. Other Suggestions: The Machiavellian Mirror’s owner should be intelligent and paranoid, someone who takes all sorts of mundane and magical precautions to prevent the mirror from being visible and even having a reflection, especially when not in use. The owner should also take precautions to make sure they are knowledgeable of even potential threats, and that they are visible and findable at all times (e.g. command a ring of spies). Destroyed by: If the Machiavellian Mirror can “see” its own reflection clearly, (e.g. another mirror or smooth surface polished finely is brought into close range in appropriate lighting conditions), the mirror spontaneously smashes itself into smithereens and becomes useless. Viewing another mirror through the Machiavellian Mirror does not count."
19,"Seed of Iron: As the first seed of the first iron-wood tree, the small seed holds the power of a strong nature deity. Whenever the seed is allowed to touch dirt, the seed immediately burrows into the earth. In a 2000ft radius, a forest of iron wood trees will begin to grow. They require no water and will dig through anything in their way. When the forest is done growing, a small tree made entirely of iron will appear in the center of the forest. In a year it will produce another seed of iron. The forest is neither good nor evil but flows with wild magic and may become home of fey creatures if given time. Destroyed by: If delt 75 points of damage the seed will be destroyed. When the forest is in the possess of growing the seed will stay 30 feet below where it was planted, surrounded by a hostile plant creature made of ironwood. If killed , the seed with die and the forest will die with it."
20,"The Dionysus Rod: The wielder of this item can loosen the inhibitions of anybody the wielder sees fit. Promiscuity, risk, eccentricity, and general impulsiveness. The more the rod is used, the more the wielder slips into madness, eventually being unable to control the rod’s power Destroyed by: It can only be broken by those who have broken free from the rod’s will. Once you restrain yourself from the rod’s call to impulse, snapping the rod in two is as simple as finding the holder."
21,"Chalice of Plenty: A solid gold wine chalice encrusted with a diamond and ruby rim. The one who possesses this item will find themselves increasingly successful in matters of finance and trade. The chalice influences its owner to become increasingly gluttonous in all aspects, to the point of eventual demise. Destroyed by: The curse can be lifted if its owner uses the wealth gained strictly for benevolent purposes, which reverses the effect. To fully destroy the item, the wielder must adopt an ascetic lifestyle and resist temptation until their death, upon which the chalice will melt down into liquid gold and evaporate."
22,"The Crown of Hosts: A silver crown with six vertical ornate peaks that reach straight up one foot, each inset with a translucent green sphere. Each sphere houses the trapped spirit of a spellcaster that slightly glows within. The wearer of the crown must be a spellcaster and can command the spirits to cast whatever spells they knew in life. This can be potentially devastating, allowing 6 actions, plus the spellcaster’s, per turn. The wearer knows the power level of each of the spirits, but does not know the exact number of spells they had memorized when they died. The trapped spirits regenerate spells at the usual rate afterwards. Destroyed by: If any of the trapped spellcasters uses its last spell, it is immediately freed. The soul of the wearer of the crown is sucked into the vacant gem and becomes its new slave."
23,"The Cornucopia Of Plentiful Harvest: A small wooden cornucopia, which, at the dawn of each day, fills itself magically with whatever food the possessor desires. Any food summoned this way to the cornucopia is taken from somewhere else in the world, and is magically enhanced, giving a +4 bonus to a stat based on the food. (Dm’s choice on what food will give what stat) Destroyed by: Placing food into the Cornucopia removes its magic."
24,"The Most Humorous Jest in the Plane: A small scrap of non-magical paper, which has a Jest written upon it. When it is read by a user, it causes them to be consumed by unstoppable laughter which continues until their death. Upon viewing a single word of the Jest, the user must succeed at a DC 15 will save or read the entire Jest. The user reads the Jest in their native language. Destroyed by: The Jest is easily torn, if the user can pass a DC 20 will save (read the Jest on Failure). The Jest only loses the ability to cause mayhem if torn into multiple pieces which cannot be reassembled (E.g. tearing the Jest into 10 pieces, and then burying them at various locations)."
25,"Eroded River Rock: This mundane looking flat rock has been washed smooth by eons of swift rapids flowing over it. It still drips as if recently removed from the river that created it. It has been imbued with the power and fury of the river. When water is dropped onto it, the rock accelerates the water into a powerful stream which has the power to erode any non-magical surface. Combined with the Create Water spell, the effects can be devastating. Locks cut through in seconds, buildings eroded to the foundation in minutes, landscapes sculpted in hours, mountain passes cut in days. Used offensively, the jets of water can do serious damage to anyone foolish enough to get in the way. Destroyed by: If Destroy Water is cast upon it while it is not carried, the stone will erode into a fine sand. Alternatively, placing the stone back into the river where it was created will cause the stone to erode."
26,Devil’s Crown: Summons and enslaves fiends. Radiant damage is doubled against the wearer. Destroyed by: Exorcism.
27,"Maab’s Scepter: Summons and enslaves Fey. Cold Steel deals double damage against wearer. Destroyed by: Iron Cage, Iron Axe."
28,"Ice Queen’s Coronet: A slow creeping madness envelopes the wearer. Ice powers and penguin henchmen named “Gunther” come with it. Destroyed by: Volcano, Fire Elemental Temple (bonus points if you keep a shard to destroy no.4 with it.)"
29,"Fire King’s Daughter: A bottle stores a female fire djinn princess. Control of fire and summoning fire elementals. Destroyed by: Sink, Glacier, Water Elemental Temple."
30,"Wood from the Handle of Death’s Scythe: Renders the owner safe from Death. No matter how much damage they take, they will safely return to normal in 24 hours, with 1 HP. The piece of wood, when held, gives the user a sense of cautious invulnerability (re: doesn’t make ’em go crazy with “I’m INVINCIBLLLLEEEE!”). It’s a small, pebble-like smooth dark brown hunk of wood, as it has been through countless owners throughout the beginning of time; if examined closely, flecks of what could be described as “black glass slivers” seem to pulse through the wood. Destroyed by: the more “resurrections”, the less memories the user has (a set number between player and DM, which can go up any number between play sessions, but cannot go up if the Wood was used during a play session). When the user cannot remember who they are, they are turned into an unsaveable, unresurrectable zombie, that can only be killed by normal means (re: immune to magics)."
31,"Time’s Hourglass: This item bonds to the first person to touch it. Once that person dies, the item becomes able to bond again. The user may activate the hourglass, and a small portion of sand will run out, allowing them to perceive time in reverse, and thus, changing the future. Destroyed by: There is a finite amount of sand in the hourglass. With each use, more sand runs out, and when the last grain falls, the user ceases to be."
32,"The Zealous Mace: this +1 mace does an extra 2d6 damage to any fiendish or abyssal creature. If the welder kills a fiendish of abyssal creature with this weapon, they must make a wisdom save (dc 15) or fall under the mace’s power. The next time they see any evil creature, they will be compelled to strike them down. In addition to this, the mace become a +2 and does 2d6 damage to any evil creature. Upon killing an evil individual, they must make another wisdom save. If they fail, the mace becomes a +3 weapon and the wielder is compelled to kill any neutral or evil creature it sees from there on out, behaving more like a bloodthirsty monster than a humanoid. If they kill 20 creature, the transform into either an imp or a dretch (their choice) and can never use the mace again. Destroyed by: The mace has no power over someone until they kill a fiendish or abyssal creature. After this, removing the mace from the person’s possession and casting lesser restoration will cure them. After they kill a neutral creature, a greater restoration spell will be needed. However, they will have an urge to get back to the mace for 1d6 days after a restoration spell is cast."
33,"The Statue of Ananamura: This 3 foot pure-silver statue of a dragon shines with radiance in the day time and any aristocrat would love to have it. But this is not so at night. One the first night the statue is in a new residence of someone who willing accepted it, the dragon might have appeared to have moved slightly, taking on a permanent pose in the morning. The next few, the own will hear whispers and see things moving in the shadows (must make a fear resistance check nightly, dc 11). After 10 days, the dragon fully comes to life at night and tries to consume any living being in the home. Killing this dragon will work but the statue will reappear unharmed at sunrise, and the dragon will wrathfully sneak out the one who killed it the next night. Destroyed by: If the dragon is awake, you must give the statue away to someone else. If it not awake, you must bury it in an area affected by the Hallow spell. Digging the statue up will cause the process to start again."
34,"The Fragile Urn: An ornate urn filled with ash, the user may call upon a deceased ancestor and ask a singular question. For each question asked, a crack grows onto the urn. This process repeats as cracks continue to appear in the Urn. Destroyed by: The integrity of the Urn will eventually be compromised from all the cracks and will break, rendering it permanently destroyed. No one knows how many cracks the urn can withstand before breaking."
35,"Footwear of Eclectic Gaits: A normal pair of footwear, or so it seems. The wearer must attempt a dexterity roll anytime they wish to walk (difficulty 6, and increases by 1 each day, to a maximum of 15). If the roll is not attempted, or is unsuccessful, the wearer is cursed to a walk in a very strange manner (add difficulty to social/dexterity rolls at the DM’s discretion. Destroyed by: The only way to destroy this artifact is to fully submerge the wearer in water."
36,"The Lunar Sickle: A sickle with a glowing white blade shaped like the moon, and an embelished navy blue hilt adorned with marble stars. Requires attunement, and can be attuned to by any class. Unlike standard sickles, if attuned, it deals 1d10 melee damage while still being Light and a simple weapon, and can be used as a spellcasting focus. Once per day if attuned, user can activate its Lunar Shine ability, revealing the moon as huge and bright in the sky, sending 10d10 radiant damage in a 20 foot radius, affecting only enemies within that radius. Destroyed by: The Lunar Sickle can be destroyed only by a 1d4 hour long ritual to purposely destroy it, which must begin at midnight. this ritual must be performed by someone attuned to the item."
37,"The War Fan of Admiral Huztin: Enchanted with the soul of a fused elemental, the war fan summons violent storms over any target area. Should the war fan approach its own storm, a 100ft rad. circle of perfect weather surrounds it. Destroyed by: Used to conquer countless pirates at sea, the admiral doomed its power to the water depths in case of his defeat– the fan disintegrates when submerged in water."
38,"Bracelet of Mesnoarh: Seven large ovals of onyx set in forged gold adorn the ring of Mesnoarh’s bracelet. The bracelet shrinks tight around the arm of user, siphoning life energy to maintain the heavy cost of a demon trapped in each stone– their names scribed in the gold. Destroyed by: To remove the bracelet, the arm must be severed."
39,"Helm of the Chisolm: Deep beneath the dunes of Shiftine, where the Chisolm plains once lay, graze forever still 1,000 head of templeforged bull. Siege machines of awesome destruction, these creatures wait for call towards the next crusade by they that don the Helm. Destroyed by: Only a martyr can extinguish their path."
40,"The Hugfeld Globe: Mysteries surround this articulate map of the world, as fraud and misinformation frame almost every border of its model. What is known for sure, to much disdain far and wide, is that every line drawn upon it erects a wall. Destroyed by: Luckily, the accompanying Hugfeld Pen has been missing for quite a while."
41,"Unlucky Rabbit’s Foot: This dessicated lagomorph appendage is highly saught by hags. Sliced clean from a forest spirit with a necrotic blade, the foot leaves blight in its steps with every hop. Destroyed by: The foot can only be stopped by returning it to the spirit."
42,The Book of Togrutl: A book written in a completely alien language that few beings in reality can read. A creature can decipher the language of the book if he/she spends 8 hours a day studying the book for one year and passes a dc25 intelligence check. If a creature who has successfully deciphered the language reads the book he/she unlocks the power to travel between planes of existence with a thought. Destroyed by: The Book of Togrutl can only be destroyed be a specific magical furnace in an ancient library.
43,"The Dagger of God Killing: This weapon is a +3 dagger. If you speak the name of a god while you are on the same plane of existence as them they become mortal for 24 hours, this ability can only be used once per day, while a god is mortal in this way any attack with this weapon against them deals an extra 3d6 necrotic damage. Destroyed by: They say the Dagger of God Killing can only be destroyed by a powerful force older than the gods themselves."
44,"Soulrender: The Soulrender is a small iron sphere with necromantic sigils and black diamonds on the outside. If a humanoid spends 6 hours chanting an incantation while holding the Soulrender, the sphere emits a magical blast that goes through all nonmagical barriers and most magical barriers in a 600 foot radius. Any humanoid within the blast has its soul torn from it’s body and dies, the blast is otherwise harmless. The Soulrender survives the blast, the person who activated it doesn’t. Destroyed by: The Soulrender is indestructible unless it is robbed of it’s magic by an extremely powerful healing spell."
45,"Doom Moon: All ability modifiers receive a -1 penalty that cannot be removed within the moon’s area of effect. Those who pray to the moon are unaffected by this drain, but doing so permanently charms the supplicant to treat the moon cult as friends to be trusted and allies to be obeyed. (This effect overcomes usual resistances to charm) An ominous moon that never rises or sets is draining the mental and physical vitality of those in its range to fuel the birth of a false god. There is quite a bit of time before the moon-egg hatches, but scholars of esoteric mystery believe the draining effect will become worse, and moon will eventually draw in every living thing for a thousand miles with a siren call so they can be drained to nothing. Destroyed by: Kill the moon! The cult’s base is an ancient pike-like tower of wondrous metal directly below the false moon. The spire fortress is the perfect needle to pierce the shell and puncture the embryo. The Resistance has perfected a bit of supermagic that can launch the whole building like a rocket. They just need someone to sneak in there and plant it."
46,"The Wand of Endless Bubbles: A sickly green wand with a circle at one end. When swung in an arcing manor for the first time a spew of bubbles shoot out. The user quickly finds that the flow of bubbles isn’t stopping no matter how they move it after, and the rate they are coming out is only increasing at an accelerated rate. Each bubble deals one damage of a random type on whatever they pop upon. Destroyed by: While the User could simple abandon the wand, at the rate the bubbles are created they would quickly envelop the land it resides in. A temporary solution is to trap the end in a case of some kind that instantly pops the bubbles such as a sword sheath, sack, or wrapping of some kind. However, the container used would slowly dissolve. A permanent solution is to either destroying or deforming the ring through which the bubbles form, or finding a way to remove its magic."
47,"The Front Line: A shield that is 3/4 the size of who ever is wielding it. Grants +3 AC. While wielding it the creature can grip it with two hands and slam it into the ground to create a barrier that extends in a semicircle in front of them and upwards to from a half dome (dimensions are up to the DM). This barrier can absorb damage ( amount absorbed is up to the DM , I used 10 + 3*level). Attacks made against the barrier always hit. To maintain the barrier the weirder must not move. Destroyed by: The barrier is destroyed when enough damage has been done to it. The shield can be destroyed by by any normal means."
48,"The Portal Wand: a wand with the ability to shoot little energy balls that create two-way portals, into anywhere the user wants. Destroyed by: Can be destroyed by making a ball cross a portal, overwhelming space-time, and teleporting anything in a 30ft radius around the wand into an unreachable pocket dimension."
49,"The Teleorb: a massive purple orb. Can be attuned to by performing an odd psionic ritual, and the person attuned to it can use telekinetic powers to control any willing creature or innanimate object with less than a tonne of mass. Destroyed by: Can be destroyed by making the user try to use the telekinesis on the orb itself, making both the orb and the user disintegrate in a million particles."
50,"The DNA Sword: a sword with two razor sharp, helicoidal blades, that emit a faint green glow. On the other side of the hilt, there is a steel needle. The sword does 3d8 + 3 base damage, and stores the genome of the creatures killed with it. The needle can then be used in an egg, or womb, to fuse the baby’s DNA with one or more stored DNAs, leading to the birth of a hybrid. Destroyed by: The sword cannot understand hybrid DNA. If used to kill a hybrid creature, it will shatter, and release deadly radiation, growing massive tumors in any creatures in a 60ft radius."
51,"The Weeping Blade: This gleaming dagger shines brightly, the way someone’s eyes do before they cry. When it is drawn, it becomes covered in tears. These tears are a deadly poison, that can kill anything within a day. Even god’s have fallen to this weapon’s touch. Worse, once it becomes attuned to its wielder, it will always return to their hand. To wield this weapon, one must have known great sorrow, and must sacrifice something precious and irreplaceable to it. Destroyed by: The rightful wielder of the Weeping Blade must hold it while something happens that causes the wielder to feel nothing but joy."
52,"The Cometstaff: Supposedly tipped with a piece of celestial iron, this staff grants its wielder power over the heavens, allowing them to summon storms, control the winds, and even call down lightning or meteors. Aside from making its wielder an unstoppable force on the battlefield, it can be used to water crops, or keep ships safe at sea. Indeed, those uses are what it prefers, and if only used for war and conquest, it may fail at a critical hour. Destroyed by: The Cometstaff must be brought to the very depths of the earth and be burned in the fire of a dragon’s breath. The dragon must never have seen the sun."
53,"The Unbreakable Buckler (Fallen Relic – AVERNUS/ABJURATION): As legend tells, this shield can never break. Even under the force of the Gods. +1 Shield. Can be thrown as an action (20/60), and will bounce back to the user who has attuned with it. Allows for the protection fighting style to be used for allies up to 20 feet away. Destroyed by: If brought to a holy Temple of Bahamut this item could be destroyed with a number of priests and a ceremony."
54,"The Perpetual Chalice (Fallen Relic – DIS/CONJURATION): As legend tells, this cup can bring the holder’s wishes to life in exchange for something of their own. Twice per day, as an action the user attuned to this cup can spend 2d8 +5 health to ask the cup for anything using DM’s discretion on amount and size. The item asked for must be able to fit through the cups top. Destroyed by: If brought to a holy Temple of Bahamut this item could be destroyed with a number of priests and a ceremony."
55,"Sordid Sickle (Fallen Relic – MINAUROS/NECROMANCY): Legend tells of a mighty black sickle that can harvest fallen crops as if they were new, sometimes it was even told of it bringing those freshly dead back to life. The Sickle allows the attuned user to bring back freshly dead (1 hour) creatures back to life twice per day. However, if these creatures are not healed, or a DC 16 Medicine check is not made on them within the next hour after revitalization, they die again. Destroyed by: If brought to a holy Temple of Bahamut this item could be destroyed with a number of priests and a ceremony."
56,"Inferno’s Beginning (Fallen Relic – PHLEGETHOS/EVOCATION): Legends say this torch is what lit Hell itself ablaze. The Torch allows the attuned user to cast a spells for free using its 15 charges. DC 18. Continual Flame (1 Charge), Firebolt (3 Charges), Flaming Sphere (5 charges), Burning Hands (7 Charges), Fireball (10 Charges), Fire Shield (6 Charges), Wall of Fire (8 Charges), Delayed Blast Fireball (12 Charges). Destroyed by: If brought to a holy Temple of Bahamut this item could be destroyed with a number of priests and a ceremony."
57,"Seeker’s Stone Pendant (Fallen Relic – STYGIA/DIVINATION): Some legends say the wearer of this pendant can see through solid walls at will, penetrating even the mind. Allows the user to see through walls when activated. The pendant may be activated 3 times per day allowing the attuned user to see outlines of living things through walls, as well as hear conversations held. The user may also use this amulet to cast Detect Thoughts as normal, using a charge. Destroyed by: If brought to a holy Temple of Bahamut this item could be destroyed with a number of priests and a ceremony."
